,UID,versionId,beginLifeSpanVersion,spatialUnitIdentifier,spatialUnitIdentifierScheme,observedProperty,phenomenonTimePeriod,resultObservedVolume,resultObservationStatus,remarks,waterbaseObservationStatus,waterbaseRemarks
0,1,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW,1999,1114.91,,,A,
1,2,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_DOM,1999,45.42,,,A,
2,3,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_A,1999,100.0,,,A,
3,4,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_A011_A013,1999,67.5,,,A,
4,5,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_C,1999,348.85,,,A,
5,6,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_C,2008,396.74,,,A,
6,7,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_C_CL,2008,302.17,,,A,
7,8,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_D_CL,1999,4.27,,,A,
8,9,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_D_CL,2008,4.0,,,A,
9,10,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_E36,1999,616.36,,,A,
10,11,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_GW_NACE_E36,2008,607.36,,,A,
11,12,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW,1999,2553.03,,,A,
12,13,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_DOM,1999,0.0,,,A,
13,14,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_NACE_C,1999,930.51,,,A,
14,15,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_NACE_C,2008,1260.35,,,A,
15,16,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_NACE_C_CL,2008,1186.1,,,A,
16,17,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_NACE_D_CL,1999,1615.63,,,A,
17,18,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_NACE_E36,1999,6.89,,,A,
18,19,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,AT,countryCode,ABS_SW_NACE_E36,2008,0.58,,,A,
202,203,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_GW,2005,447.15,,,A,
203,204,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_GW_NACE_A,2005,7.35,,,A,
204,205,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_GW_NACE_C,2005,82.7,,,A,
205,206,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_GW_NACE_D_CL,2005,6.85,,,A,
206,207,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_GW_NACE_E36,2005,333.25,,,A,
207,208,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_GW_OTHER,2005,17.01,,,A,
208,209,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_SW,2005,5569.55,,,A,
209,210,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_SW_NACE_A,2005,694.11,,,A,
210,211,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_SW_NACE_C,2005,140.69,,,A,
211,212,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_SW_NACE_D_CL,2005,4038.22,,,A,
212,213,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_SW_NACE_E36,2005,648.08,,,A,
213,214,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,BG,countryCode,ABS_SW_OTHER,2005,48.45,,,A,
2604,2605,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW,2006,1305.0,,,A,
2605,2606,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW,2012,874.0,,,A,
2606,2607,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_DOM,2006,39.0,,,A,
2607,2608,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_DOM,2012,2.9,,,A,
2608,2609,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_A,2006,242.0,,,A,
2609,2610,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_A,2012,40.4,,,A,
2610,2611,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_A011_A013,2006,14.0,,,A,
2611,2612,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_A011_A013,2012,17.4,,,A,
2612,2613,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_B,2006,10.0,,,A,
2613,2614,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_B,2012,7.2,,,A,
2614,2615,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_C,2006,133.0,,,A,
2615,2616,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_C,2012,149.6,,,A,
2616,2617,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_D,2012,0.0,,,A,
2617,2618,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_D_CL,2012,0.0,,,A,
2618,2619,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_E36,2007,781.0,,,A,
2619,2620,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_E36,2008,799.0,,,A,
2620,2621,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_E36,2009,777.0,,,A,
2621,2622,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_E36,2010,751.0,,,A,
2622,2623,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_E36,2011,763.0,,,A,
2623,2624,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_E36,2012,567.0,,,A,
2624,2625,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_I,2006,39.0,,,A,
2625,2626,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_NACE_I,2012,104.9,,,A,
2626,2627,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_OTHER,2006,3.0,,,A,
2627,2628,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_GW_OTHER,2012,1.69,,,A,
2628,2629,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW,2006,2591.0,,,A,
2629,2630,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW,2012,1109.0,,,A,
2630,2631,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_DOM,2012,0.8,,,A,
2631,2632,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_A,2006,132.0,,,A,
2632,2633,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_A,2012,120.0,,,A,
2633,2634,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_A011_A013,2006,132.0,,,A,
2634,2635,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_A011_A013,2012,118.0,,,A,
2635,2636,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_B,2006,5.0,,,A,
2636,2637,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_B,2012,4.0,,,A,
2637,2638,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_C,2006,357.0,,,A,
2638,2639,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_C,2012,442.4,,,A,
2639,2640,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_D,2012,37.4,,,A,
2640,2641,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_D_CL,2006,1682.0,,,A,
2641,2642,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_D_CL,2012,37.4,,,A,
2642,2643,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_E36,2007,179.0,,,A,
2643,2644,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_E36,2008,181.0,,,A,
2644,2645,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_E36,2009,190.0,,,A,
2645,2646,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_E36,2010,189.0,,,A,
2646,2647,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_E36,2011,191.0,,,A,
2647,2648,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_E36,2012,154.0,,,A,
2648,2649,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_I,2006,236.0,,,A,
2649,2650,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_NACE_I,2012,348.9,,,A,
2650,2651,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,CH,countryCode,ABS_SW_OTHER,2012,0.48,,,A,
6162,6163,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,RO,countryCode,ABS_GW,2008,659.0,,,A,
6163,6164,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,RO,countryCode,ABS_GW,2010,624.0,,,A,
6164,6165,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,RO,countryCode,ABS_GW,2012,598.0,,,A,
6165,6166,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,RO,countryCode,ABS_GW_NACE_A,2008,18.0,,,A,
